LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente,
0,0,32,1,179.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0089,0.0162,0.0198,0,0,0,0,0,0,320.9,112.4,0,428.5,162.9,0,446.3,201.1,0,174.38,176.2875,179.8725,184.2,4.5
36.5,0,0,1,177.6,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0116,-0.0009,0.0043,0,32,0,0,32,0,318.4,144.4,0,428.5,194.9,0,446.3,207.1,0,174.765,176.3707,179.7048,188.8,11.2
0,0,0,1,173.9,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0208,-0.0255,-0.0187,36.5,32,0,36.5,32,0,354.9,144.4,0,465,194.9,0,470.9,203.6,0,175.145,176.4,179.5032,187.4,13.5
0,0,3.5,1,184.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0592,0.0402,0.041,37.5,40.7,0,37.5,40.7,0,355.9,153.1,0,417.6,194.1,0,471.9,210.3,0,175.5555,175.9512,179.0967,184.5,0.3
2.6,0,5.5,1,188.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0249,0.0573,0.0607,37.5,44.2,0,37.5,44.2,0,355.9,155.8,0,417.6,197.6,0,471.9,211.3,0,176.0105,176.0333,178.9934,183.5,5.3
7.9,0,1.5,1,187.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0074,0.0279,0.0429,40.1,17.7,0,40.1,17.7,0,337.9,136.3,0,420.2,203.1,0,470,213.3,0,176.6631,176.3525,179.0065,182.5,4.9
0.2,0,0,1,184.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0154,-0.0123,0.0171,11.5,19.2,0,11.5,19.2,0,340.3,137.8,0,428.1,204.1,0,477.9,214.8,0,177.3315,176.6219,178.9803,187.5,3
0,0,0,1,183.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0054,-0.0181,0.0065,11.7,13.2,0,11.7,13.2,0,162.7,96.6,0,428.3,197.6,0,478.1,214.8,0,178.3235,176.2846,178.9065,186.9,3.4
0,0,0,1,182.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0054,-0.0142,-0.0018,10.7,10.5,0,10.7,10.5,0,162.7,84.1,0,428.3,197.6,0,478.1,214.8,0,178.6111,176.2948,178.8508,186.6,4.1
0,0,0,1,187.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0273,0.0217,0.0215,10.7,7,0,10.7,7,0,162.7,83.6,0,428.3,197.6,0,478.1,214.8,0,178.8157,176.2794,178.8196,181.2,6.3
0,0,0,1,186.9,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0032,0.013,0.0076,8.1,1.5,0,8.1,1.5,0,162.7,83.6,0,369.1,163.6,0,476.7,214.1,0,179.5526,176.56,178.8803,182.3,4.6
0,0,0,1,186.6,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0016,0.0052,0.0039,0.2,0,0,0.2,0,0,162.7,83.6,0,366.6,163.6,0,476.7,214.1,0,180.2473,176.8121,178.9262,180.4,6.2
15.8,0,6,1,181.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0289,-0.031,-0.0234,30.1,54,0,30.1,54,0,191.5,131.2,0,396.7,217.6,0,506.8,268.1,0,181.547,177.0666,178.9377,185.5,4.3
2.5,0,10,1,182.3,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.006,-0.014,-0.0128,45.9,60,0,45.9,60,0,203,133.2,0,412.5,223.6,0,474.2,264.6,0,181.5277,177.2076,178.8377,185.5,3.2
1.1,0,0,1,180.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0104,-0.0161,-0.0214,48.4,70,0,48.4,70,0,161.3,132.2,0,415,233.6,0,476.7,274.6,0,181.5684,177.2948,178.7557,187.5,7.1
0,0,0,1,185.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0282,0.0231,0.0086,49.5,70,0,49.5,70,0,114.4,121.2,0,416.1,232.8,0,477.8,274.6,0,181.8052,177.3725,178.6475,184.5,1
0,0,0,1,185.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0,0.0151,0.0062,49.5,70,0,49.5,70,0,97.7,121.2,0,395.5,207.8,0,477.8,274.6,0,182.2631,177.5707,178.6557,182.4,3.1
0,0,0,1,187.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0107,0.0201,0.0187,19.4,16,0,19.4,16,0,97.7,121.2,0,291.3,166.8,0,477.8,274.1,0,182.7157,178.1256,178.6967,180.5,7
0,0,0,1,184.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.016,-0.0089,0.0019,3.6,10,0,3.6,10,0,97.7,121.2,0,212.2,166.6,0,477.8,267.6,0,182.955,178.5948,178.7311,179.5,5
0,0,0,1,182.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0113,-0.0184,-0.0078,1.1,0,0,1.1,0,0,97.7,121.2,0,212.2,154.1,0,477.8,267.6,0,183.0285,178.9128,178.7721,173.8,8.6
0,0,0,1,180.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0104,-0.0232,-0.019,3.2,0.2,0,3.2,0.2,0,100.9,121.4,0,215.4,153.8,0,421.8,233.8,0,183.62,179,178.7316,175.8,4.7
0,0,0,1,179.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0055,-0.0162,-0.0231,3.2,0.2,0,3.2,0.2,0,64.4,89.4,0,215.4,153.4,0,419.3,233.8,0,184.5388,179.6973,178.74,178.5,1
0,0,0,1,173.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0317,-0.0387,-0.0535,3.2,0.2,0,3.2,0.2,0,64.4,89.4,0,214.1,147.4,0,419.3,233.8,0,184.2736,179.9,178.7283,180.4,6.6
0,0,1.5,1,175.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0115,-0.0119,-0.0338,3.2,0.2,0,3.2,0.2,0,64.4,83.4,0,209.8,143.4,0,419.3,233.8,0,183.75,179.8684,178.62,178.1,2.3
0,0,0,1,178.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0153,0.012,-0.0114,3.2,1.7,0,3.2,1.7,0,63.4,82.2,0,165.6,133.9,0,419.3,235.3,0,183.3714,179.7641,178.5483,176.5,2
0,0,0,1,180.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0106,0.0248,0.0062,0,1.5,0,0,1.5,0,63.4,78.7,0,117.6,122.9,0,419.3,234.5,0,183.1,179.7325,178.5066,175,5.4
0,0,0,1,178.1,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0127,-0.0007,-0.0033,0,1.5,0,0,1.5,0,52.7,71.7,0,100.9,122.9,0,393.2,207,0,182.3578,180.1,178.475,177.6,0.5
0,0,0,1,176.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0089,-0.0139,-0.0089,0,1.5,0,0,1.5,0,52.7,71.7,0,100.9,122.9,0,294.5,168.5,0,182.145,180.2368,178.3683,179.9,3.4
0,0,0.2,1,175,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0084,-0.0186,-0.0141,0,1.5,0,0,1.5,0,52.7,71.7,0,100.9,122.9,0,215.4,168.3,0,181.8761,180.2868,178.2416,176,1
0,0,0,1,177.6,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0148,0.006,0.0041,0,0.2,0,0,0.2,0,52.7,71.9,0,100.9,123.1,0,215.4,156,0,181.4714,180.1512,178.1066,176.4,1.2
0,0,1,1,179.9,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0129,0.02,0.014,0,0.2,0,0,0.2,0,52.7,71.9,0,100.9,123.1,0,215.4,155.5,0,181.238,180.0875,178.015,176.3,3.6
0,0,0,1,176,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0216,-0.0084,-0.0112,0,1.2,0,0,1.2,0,52.7,72.9,0,64.4,92.1,0,215.4,156.5,0,180.2578,180.5631,178.0383,177.5,1.5
0,0,0,1,176.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0022,-0.008,-0.0069,0,1.2,0,0,1.2,0,46.6,53.9,0,64.4,92.1,0,215.4,156.1,0,180.045,180.5815,178.0216,175.7,0.7
0,0,0,1,176.3,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0005,-0.0063,-0.0043,0,1.2,0,0,1.2,0,22.6,18.9,0,64.4,92.1,0,214.1,150.1,0,179.8714,180.621,178.0483,173.4,2.9
5.4,0,1.5,1,177.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0068,0.0071,0.0038,0,1,0,0,1,0,6.8,12.9,0,64.4,86.1,0,209.8,146.1,0,179.638,180.5102,178.0583,176.5,1
0,0,0,1,175.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0101,-0.0058,-0.0071,5.4,2.5,0,5.4,2.5,0,9.7,4.4,0,68.8,84.9,0,171,136.6,0,179.4095,180.435,178.035,175,0.7
0,0,0,1,173.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.013,-0.0175,-0.0206,5.4,1.5,0,5.4,1.5,0,8.6,4.4,0,58.1,74.4,0,106.3,125.6,0,178.521,180.6184,178.1491,173.5,0.1
0,0,0,1,176.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0178,0.0055,0.0002,5.4,1.5,0,5.4,1.5,0,8.6,4.4,0,58.1,74.4,0,106.3,125.6,0,178.265,180.4333,178.1728,172.1,4.4
0,0,0,1,175,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0084,-0.0011,-0.0055,5.4,1.5,0,5.4,1.5,0,8.6,4.4,0,58.1,74.4,0,106.3,125.6,0,177.715,180.335,178.2966,173.1,1.9
0,0,0.1,1,173.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0085,-0.0083,-0.0132,0,0,0,0,0,0,8.6,4.4,0,58.1,74.4,0,106.3,125.6,0,177.24,180.2048,178.3457,171.6,1.9
0,0,0,1,172.1,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.008,-0.0165,-0.0188,0,0.1,0,0,0.1,0,5.4,4.3,0,58.1,74.5,0,106.3,93.7,0,176.6,180.2205,178.3711,172.2,0.1
0,0,0,1,173.1,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0058,-0.0024,-0.0098,0,0.1,0,0,0.1,0,5.4,4.3,0,58.1,74.5,0,69.8,93.7,0,176.375,180.0794,178.4067,169.3,3.8
0,0,0,1,171.6,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0086,-0.0075,-0.0148,0,0.1,0,0,0.1,0,5.4,4.3,0,52,55.5,0,69.8,93.7,0,176.219,180.0589,178.4593,165.2,6.4
0,0,0,1,172.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0034,-0.0003,-0.008,0,0.1,0,0,0.1,0,5.4,4.3,0,28,20.5,0,69.8,93.7,0,175.8428,179.8475,178.4559,165.8,6.4
0,0,0,1,169.3,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0168,-0.0174,-0.0238,0,0.1,0,0,0.1,0,5.4,4.3,0,12.2,14.5,0,69.8,87.7,0,175.7666,179.6609,178.4084,166.9,2.4
0,0,0,1,165.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0242,-0.0341,-0.0417,2.6,3.5,0,2.6,3.5,0,8,6.3,0,11.2,8,0,68.8,79.5,0,175.0368,179.06,178.2881,165.2,0
0,0,0,1,165.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0036,-0.0183,-0.0304,2.6,3.5,0,2.6,3.5,0,8,6.3,0,11.2,8,0,60.9,78,0,174.545,178.505,178.1271,168.5,2.7
0,0,0,1,166.9,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0066,0.0007,-0.0176,2.6,3.5,0,2.6,3.5,0,8,6.3,0,11.2,8,0,60.7,78,0,174.1285,178.0375,177.9745,168.2,1.3
0,0,0,1,165.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0101,-0.0046,-0.0233,2.6,3.5,0,2.6,3.5,0,8,6.3,0,11.2,8,0,60.7,78,0,173.5952,177.7658,177.8728,168,2.8
0,0,0.5,1,168.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0199,0.0152,0.0028,2.6,3.5,0,2.6,3.5,0,8,6.3,0,11.2,8,0,60.7,78,0,173.0571,177.4666,177.7135,168.7,0.2
9.8,0,0.5,1,168.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0017,0.0079,0.0036,10.5,3,0,10.5,3,0,18.5,8.1,0,18.5,10.8,0,71.2,81,0,172.1157,176.715,177.6288,168.5,0.3
0,0,0.3,1,168,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0011,0.0041,0.0059,20.3,3.5,0,20.3,3.5,0,28.3,8.6,0,28.3,11.3,0,81,81.5,0,171.92,176.2475,177.5355,167.7,0.3
0,0,0,1,168.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0041,0.0027,0.0112,20.3,3.8,0,20.3,3.8,0,28.3,8.9,0,28.3,11.6,0,81,81.8,0,171.7333,175.7825,177.4203,164.2,4.5
0,0,0,1,168.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0011,0.0011,0.007,20.3,3.8,0,20.3,3.8,0,28.3,8.9,0,28.3,11.6,0,74.9,62.8,0,171.3857,175.6097,177.3084,165,3.5
0,0,0,1,167.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0047,-0.0041,0,20.3,3.8,0,20.3,3.8,0,28.3,8.9,0,28.3,11.6,0,50.9,27.8,0,171.0095,175.4404,177.2,166.8,0.9
0,0,0,1,164.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0208,-0.0243,-0.0216,9.8,0.8,0,9.8,0.8,0,22.9,7.4,0,28.3,10.1,0,31.5,11.8,0,169.9684,174.8075,177.061,167.9,3.7
0,0,0,1,165,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0048,-0.0107,-0.016,0,0.3,0,0,0.3,0,22.9,7.4,0,28.3,10.1,0,31.5,11.8,0,169.68,174.275,176.8474,165.4,0.4
0,0,0,1,166.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0109,0.007,-0.0023,0,0,0,0,0,0,22.9,7.4,0,28.3,10.1,0,31.5,11.8,0,169.4571,173.7625,176.6457,161.3,5.5
0,0,0,1,167.9,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0065,0.0155,0.0054,0,0,0,0,0,0,22.9,7.4,0,28.3,10.1,0,31.5,11.8,0,169.1428,173.5926,176.4816,161.8,6.1
0,0,0,1,165.4,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0148,-0.007,-0.0094,0,0,0,0,0,0,22.9,7.3,0,28.3,9.9,0,31.5,11.8,0,168.1526,172.5846,176.355,164,1.4
0,0,0,1,161.3,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0247,-0.0323,-0.0312,0,0,0,0,0,0,22.9,7.3,0,28.3,8.9,0,28.3,11.6,0,168.015,172.405,176.1433,161.7,0.4
0,0,0,1,161.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.003,-0.0186,-0.0221,0,0,0,0,0,0,22.9,7.3,0,28.3,8.9,0,28.3,11.6,0,167.6952,171.925,175.8366,161.3,0.5
0,0,0,1,164,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0135,0.0071,-0.0038,0,0,0,0,0,0,22.9,7.3,0,28.3,8.9,0,28.3,11.6,0,167.2047,171.678,175.5733,162,2
0,0,0,1,161.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.014,-0.0041,-0.0176,0,0,0,0,0,0,22.9,7.3,0,22.9,7.4,0,28.3,10.1,0,166.0611,171.1205,175.4083,160,1.7
0,0,0,1,161.3,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0024,-0.0073,-0.0172,0,0,0,0,0,0,20.9,3.8,0,22.9,7.4,0,28.3,10.1,0,165.8315,170.6897,175.0333,160,1.3
0,0,0,1,162,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0043,-0.002,-0.0082,0,0,0,0,0,0,20.3,3.8,0,22.9,7.4,0,28.3,10.1,0,165.605,170.2,174.575,161.3,0.7
0,0,0,1,160,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0123,-0.0103,-0.0153,0,0,0,0,0,0,20.3,3.8,0,22.9,7.4,0,28.3,10.1,0,165.445,169.995,174.1516,164.6,4.6
0,0,0,1,160,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0,-0.0068,-0.0106,0,0,0,0,0,0,20.3,3.8,0,22.9,7.4,0,28.3,10.1,0,165.155,169.7512,173.7433,165.2,5.2
0,0,0,1,161.3,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0081,0.0039,-0.0015,0,0,0,0,0,0,20.3,3.3,0,22.9,7.4,0,28.3,9.9,0,164.5833,168.9794,173.3516,165,3.7
0.7,0,13,1,164.6,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0204,0.0259,0.0193,0,0,0,0,0,0,15.7,2.3,0,22.9,7.3,0,28.3,9.9,0,164.4105,168.5615,172.9983,168,3.4
0,0,0,1,165.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0036,0.0199,0.0225,0.7,13,0,0.7,13,0,10.5,13.8,0,23.6,20.3,0,29,21.9,0,164.42,168.1692,172.6166,168,2.8
0,0,0,1,165,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0012,0.0079,0.0181,0.7,13,0,0.7,13,0,0.7,13.3,0,23.6,20.3,0,29,21.9,0,164.27,168.095,172.255,169.7,4.7
0,0,0,1,168,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0181,0.0185,0.0333,0.7,13,0,0.7,13,0,0.7,13,0,23.6,20.3,0,29,21.9,0,164.12,168.0195,171.895,171.7,3.7
0,0,0,1,168,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0,0.0116,0.0278,0.7,13,0,0.7,13,0,0.7,13,0,23.6,20.3,0,29,21.9,0,163.6388,167.3871,171.675,169.5,1.5
0,0,0,1,169.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0101,0.0161,0.031,0.7,13,0,0.7,13,0,0.7,13,0,23.6,20.3,0,23.6,20.4,0,163.8684,167.1435,171.4366,168.1,1.6
0,0,0,1,171.7,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0117,0.0185,0.0345,0,0,0,0,0,0,0.7,13,0,21.6,16.8,0,23.6,20.4,0,164.16,166.9897,171.2583,168.2,3.5
0,0,0,1,169.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0128,-0.0017,0.0121,0,0,0,0,0,0,0.7,13,0,21,16.8,0,23.6,20.4,0,164.535,167.1075,171.0283,168.5,1
0,0,0,1,168.1,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,-0.0082,-0.0129,-0.0003,0,0,0,0,0,0,0.7,13,0,21,16.8,0,23.6,20.4,0,164.76,167.1658,170.7616,170,1.9
0,0,0,1,168.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0005,-0.0092,-0.0022,17.7,2.5,0,17.7,2.5,0,18.4,15.5,0,38.7,18.8,0,41.3,22.9,0,164.6631,166.5897,170.2,170,1.8
0,0,0.2,1,168.5,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0017,-0.0005,-0.0031,17.7,2.5,0,17.7,2.5,0,18.4,15.5,0,34.1,17.8,0,41.3,22.8,0,164.84,166.4538,169.9593,172.2,3.7
0.7,0,0,1,170,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0089,0.0103,0.0053,17.7,2.7,0,17.7,2.7,0,18.4,15.7,0,28.2,16.5,0,41.3,23,0,164.995,166.505,169.935,175.8,5.8
0,0,0,1,170,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0,0.0065,0.0036,18.4,2.7,0,18.4,2.7,0,19.1,15.7,0,19.1,16,0,42,23,0,165.43,166.5902,169.76,176,6
0,0,0,1,172.2,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0129,0.0159,0.0163,0.7,0.2,0,0.7,0.2,0,19.1,15.7,0,19.1,15.7,0,42,23,0,165.9368,166.241,169.6016,179,6.8
0,0,0,1,175.8,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0209,0.0296,0.0371,0.7,0.2,0,0.7,0.2,0,19.1,15.7,0,19.1,15.7,0,42,23,0,166.25,166.241,169.575,178.6,2.8
0,0,0,1,176,2873.55,4705.55,2729,2863.4,5240.66,2707.4,5167.5,6274.6,5687,41.002,159.223,54.338,54,291,72,0.0011,0.0193,0.0328,0.7,0.2,0,0.7,0.2,0,19.1,15.7,0,19.1,15.7,0,42,23,0,166.7047,166.4076,169.575,178.2,2.2
